@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE C106	REAL
@ATTRIBUTE C107	REAL
@ATTRIBUTE C108	REAL
@ATTRIBUTE C109	REAL
@ATTRIBUTE C110	REAL
@ATTRIBUTE C111	REAL
@ATTRIBUTE C112	REAL
@ATTRIBUTE C113	REAL
@ATTRIBUTE C114	REAL
@ATTRIBUTE classe {612,388,344,041,211,111,185}


@DATA
0, 0, 0.0517, 0, 0.1667, 0, 0, 0, 0, 0, 0.2006, 0, 0, 0, 0.0539, 0.0764, 0, 0, 0.0053, 0, 0, 0, 0, 0, 0.669, 0, 0, 10.3, 0, 0.17, 0.0653, 0.136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0928, 0, 0, 0.1467, 0, 0, 0, 0.2231, 0.0977, 0, 0, 0, 0.1667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1733, 0, 0, 0.1, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0.126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2415, 0, 0, 0, 0.3156, 0, 0, 0.0753, 0,041
0.628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0615, 0.0175, 0, 0.0767, 0.0059, 0, 0, 0, 0, 0, 0, 0, 0, 1.87, 0, 0, 0, 0.142, 0, 0, 0, 0.1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1467, 0, 0, 0, 0.0544, 0, 0, 0, 1.408, 0.33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2415, 0, 0, 0, 0.0872, 0, 0.1938, 0, 0,041
0.194, 0, 0.1625, 0, 0, 0, 0, 0, 0, 0, 0.0688, 0, 0, 0, 0.1151, 0, 0, 0, 0.0058, 0, 0.0397, 0, 0, 0, 0.349, 0, 0, 24.34, 0, 0.2393, 0.0488, 0.3667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1256, 0, 0, 0, 0.0865, 0, 0, 0.2088, 0, 0, 0, 0, 1.8233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.046, 0.0463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2415, 0.93, 0, 0, 1.5617, 0, 0.2363, 0.0753, 0,041
0, 0, 0, 0.35, 0, 0, 0, 0.2, 0.265, 0, 0.1425, 0, 0, 0, 0.0851, 0.0589, 0, 0, 0.0111, 0, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0.0473, 0, 0, 0, 0, 0, 0.031, 0, 0, 0, 0, 0, 0.0756, 0, 0, 0.2333, 0, 0, 0.271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.296, 0, 0.0493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4075, 0, 0.0846, 3.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,041
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0958, 0, 0, 0.0767, 0.0037, 0, 0.0353, 0, 0, 0, 0.809, 0, 0.137, 2.81, 0, 0, 0.0653, 0.122, 0, 0, 0, 0, 0, 0.0387, 0, 0, 0, 0.3317, 0, 0, 0, 0, 0.2133, 0, 0, 0, 0.145, 0.2931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1278, 0, 0, 0, 0.0504, 0, 0, 0.1067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3933, 0, 0, 0, 0, 0.378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1177, 0, 0, 0, 0.28, 0, 0.0419, 0, 0,041
0.194, 0, 0, 0.35, 0, 0, 0, 0, 2.1575, 0, 0.0506, 0, 0, 0, 0.1019, 0.105, 0, 0, 0.0047, 0, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0.1273, 0, 0, 0, 0, 0, 0, 0, 0.0613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.532, 0, 0.11, 0, 0, 0, 0, 0.1627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0, 0.0326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0604, 1.82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4875, 0, 0.0211, 0, 0, 0, 0,041
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.139, 0, 0, 0.94, 0, 0, 0, 0.088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,041
0, 0, 0.4933, 0, 0, 0, 0, 0, 0.265, 0, 0, 0, 0, 0, 0.1527, 0, 0, 0.0767, 0.0066, 0, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0.0718, 0.0813, 0, 0, 0, 0, 0, 0.0926, 0, 0.0539, 0, 0, 0.3609, 0, 0, 0, 0, 0, 0, 0, 0.05, 0.0731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1376, 0, 0.0496, 0, 0, 0, 0.0604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0661, 0, 0, 0, 0,041
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0456, 0, 0, 0, 0.0422, 0, 0, 0, 0.0008, 0, 0, 0, 0.85, 0, 0.742, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1597, 0, 0, 0, 0, 0, 0.0756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2196, 0.0533, 0, 0, 0, 0, 0.0967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4733, 0, 0.126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,041
0, 0, 0.1108, 0, 0.1667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1186, 0, 0, 0, 0.0027, 0, 0, 1.2, 0, 0, 0.636, 0, 0, 6.55, 0, 0.1273, 0, 0, 0, 0, 0, 0.1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.048, 0.1213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0524, 0, 0, 0, 0, 0.0908, 0, 0.0852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0673, 0, 0, 0.504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0746, 0, 0, 0, 0.0633, 0, 0, 0, 0,041
0, 0, 0.0517, 0.35, 0, 0, 0, 0, 0, 0, 0.0913, 0, 0, 0, 0.2692, 0.0175, 0, 0.3, 0.0129, 0, 0.0218, 0, 0.56, 0, 0, 0, 0, 0.94, 0, 0.0933, 0, 0.1693, 0, 0, 0, 0, 0, 0.031, 0.93, 0.2161, 0, 0, 0.1545, 0, 0, 0, 0.1467, 0, 0, 0.149, 0.1675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1229, 0, 0, 1.46, 0, 0.1368, 0, 0.0656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06, 0, 0, 0, 0, 0, 0.2413, 1.5, 0, 0.504, 0, 0, 0, 0, 0, 0, 0, 0.5225, 0, 0, 0, 0, 0, 0, 0, 0.0419, 0, 0,041
0.194, 0, 0, 0, 0, 0, 0, 0.1675, 2.8025, 0, 0.0456, 0, 0, 0, 0.2466, 0.0175, 0, 0, 0.0122, 0, 0.1453, 0, 0, 0, 0, 0.0729, 0, 2.81, 0, 0, 0.0659, 0.0407, 0, 0, 0.1821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1029, 0, 0, 0.0269, 0.6954, 0, 0, 0, 0.4433, 0, 0, 0.2867, 0, 0, 0.23, 0, 0, 0, 0, 0.1076, 0.0463, 0.0496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.127, 0, 0, 0.0623, 0, 3.0767, 0.1388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 2.725, 0, 0.22, 0, 0, 0, 0,041
0, 0, 0.0517, 0, 0, 0, 0, 0, 0, 0, 0.0456, 0, 0, 0, 0.0986, 0.2054, 0, 0.0767, 0.014, 0, 0, 0, 0, 0, 0, 0, 0, 10.3, 0, 0.0587, 0.0494, 0.1287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0835, 0, 0, 0.1794, 0, 0, 0, 0.76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5733, 0, 0.2347, 0, 0, 0.126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1083, 0, 0, 0.0641, 0,041
0, 0, 0.1833, 0, 0, 0, 0, 0, 0.5325, 0, 0.0456, 0, 0, 0, 0.0712, 0, 0, 0, 0.0013, 0, 0, 0, 0, 0, 0, 0.0906, 0, 2.81, 0, 0, 0, 0.0407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.295, 0, 0, 0, 0, 0, 0, 0, 1.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5283, 0, 0, 0, 0,041
0, 0.2967, 0, 0, 0, 0, 0, 0.115, 0.6675, 0, 0.1431, 0, 0, 0, 0.1188, 0.0175, 0, 0, 0.007, 0, 0, 1.2, 0, 0, 0, 0.1118, 0, 0.94, 2.01, 0.0467, 0, 0.142, 0, 0, 0.0843, 0, 0, 0, 0, 0, 0, 0, 0, 0.0844, 0, 0, 0.1467, 0, 0.256, 0.319, 0.4906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2311, 0, 0, 0.0533, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0.4935, 0, 1.57, 0, 0, 0, 0, 0.126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1056, 0.38, 0,041
0, 0, 0.3975, 0, 0, 0, 0, 0, 0.265, 0, 0, 0, 0, 0, 0.2298, 0.0175, 0, 0, 0.0104, 0, 0.045, 0, 0, 0, 0, 0.0906, 0, 8.43, 0, 0, 0, 0.122, 0, 0, 0, 0, 0, 0, 0, 0.1078, 0, 0.165, 0, 0, 0, 0, 0.4567, 0.0835, 0, 0.048, 0.25, 0, 0, 0, 0.76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4425, 0.3384, 0, 0, 0, 0, 0, 0, 0, 0, 0.97, 0, 0.156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0872, 0, 0, 0, 0,041
0, 0, 0.0517, 0, 0, 0, 0, 0, 0, 0, 0.1181, 0, 0, 0, 0.061, 0.0175, 0, 0.0767, 0.0034, 0, 0, 0, 0, 0, 0, 0, 0, 16.85, 0, 0.0467, 0, 0.0947, 0, 0, 0.0843, 0, 0, 0, 0, 0.0539, 0, 0, 0, 0.0928, 0, 0, 0, 0, 0, 0, 0.3162, 0, 0, 0, 0.178, 0.1667, 0, 0, 0, 0, 0, 0.1424, 0, 0, 0, 0, 0, 0.045, 0, 0, 0, 0, 0, 1.005, 0, 0.0533, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05, 0.2415, 0, 0, 0, 0.0839, 0, 0.2013, 0, 0,041
0, 0, 0.0517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1105, 0, 0, 0, 0.0023, 0, 0.0218, 0, 0, 0, 0, 0, 0, 14.04, 0, 0, 0.0718, 0.1287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2133, 0, 0, 0, 0, 0, 0, 0, 2.02, 0.14, 0, 5.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1037, 0.255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4183, 0, 0, 0, 0,041
0, 0, 0, 0.35, 0, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0, 0.1027, 0.0464, 0, 0, 0.0046, 0, 0.0218, 0, 0, 0, 0, 0, 0, 23.41, 0, 0.0587, 0, 0.088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2759, 0, 0, 0, 0.0923, 0, 0, 0, 3.2367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2415, 0, 0, 0, 0.7772, 0, 0, 0, 0,041
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0694, 0, 0, 0, 0.1419, 0.0175, 0, 0, 0.0039, 0, 0, 0, 0, 0, 0, 0, 0, 11.24, 0, 0, 0.0806, 0.0473, 0, 0.405, 0, 0, 0, 0.0387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0835, 0, 0, 0.1988, 0, 0, 0, 0.178, 0.14, 0, 0, 0, 0, 0, 0.1412, 0, 0, 0, 0, 0, 0, 0, 0.1283, 0, 0, 0.1096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5467, 0, 0, 0, 0, 0, 0, 0, 1.1433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1075, 0, 0,041
0, 0, 0.2483, 0, 0, 0, 0, 0, 0, 0, 0.0456, 0, 0, 0, 0.0769, 0.0175, 0, 0, 0.0045, 0, 0.0882, 0, 0, 0, 0, 0, 0, 11.24, 0, 0, 0.1582, 0.168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0813, 0, 0, 0, 1.52, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 1.7675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0422, 0, 0.1138, 0, 0,041
0.582, 0, 0, 0, 0.1667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1622, 0, 0, 0, 0.001, 0, 0, 0, 0, 0, 0, 0.0906, 0, 1.87, 0, 0.542, 0.0653, 0.1013, 0, 0, 0.485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.855, 0.1629, 0, 0, 0.3263, 0, 0, 0, 0, 0, 0, 0, 0, 0.6425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0267, 0, 0.378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0839, 0, 0, 0, 0,041
0, 0, 0, 0, 0, 0, 0, 0, 0.315, 0, 0.2731, 0, 0, 0, 0.1346, 0.0175, 0, 0, 0.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0.94, 4.01, 0, 0.2153, 0.0813, 0, 0, 0, 0, 0, 0, 0, 0.1039, 0, 0, 0, 0, 0, 0, 0.36, 0, 0, 0, 0.0444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0518, 0, 0, 0, 0, 0, 0, 0, 0.1558, 0, 0, 0.0326, 0, 0, 0.152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0673, 0, 0, 1.008, 0, 0, 0, 0.2444, 0, 0, 0, 0, 0, 0.1131, 0.93, 0, 0, 0.0661, 0, 0, 0, 0,041
0, 0, 0.2942, 1.05, 0, 0, 0, 0.2288, 0.58, 0, 0.12, 0, 0, 0, 0.1132, 0.0868, 0, 0, 0.0354, 0, 0.0415, 0, 0, 0, 0, 0, 0.227, 0.94, 0, 0.1233, 0.0494, 0.142, 0, 0, 0.0843, 0, 0, 0.1058, 0, 0, 0, 0, 0, 0.0628, 0, 0, 0.4417, 0.0865, 0, 0.745, 0.2119, 0, 0, 0, 0, 0, 0.1247, 0, 0, 0.1838, 0, 0.2306, 0, 0, 0, 0, 0, 0.0746, 0.0674, 0, 0, 0, 0.0422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1126, 0.255, 0, 0, 0, 0, 0, 0.0604, 0, 2.53, 0, 0, 0, 0, 0.126, 0, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0, 0, 0.0661, 0, 0.0381, 0, 0,041
0, 0, 0.1458, 0, 0, 0, 0, 0, 0.265, 0, 0, 0, 0, 0, 0.1202, 0, 0, 0, 0.0024, 0, 0, 0, 0, 0, 0, 0, 0, 21.53, 0, 0, 0.0494, 0.3453, 0, 0, 0, 0.1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.133, 0.0506, 0, 0, 0, 2.842, 0.33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1283, 0, 0, 0, 0, 0, 0.0533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2415, 0, 0, 0, 0.5261, 0, 0.2013, 0, 0,041
0, 0, 0, 0, 0, 0, 0, 0.115, 0, 0, 0, 0, 0, 0, 0.0295, 0, 0, 0.1533, 0.0019, 0, 0.0218, 0, 0, 0, 0, 0, 0, 15.92, 0, 0, 0.0776, 0.176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.36, 0, 0, 0, 0, 0, 0, 0, 2.02, 0, 0, 4.21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1283, 0, 0, 0, 0, 0, 0.0533, 0, 0, 0, 0, 0, 0.4425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0661, 0, 0.04, 0, 0,041
0.194, 0, 0.135, 0, 0, 0, 0, 0.2288, 3.055, 0, 0.19, 0, 0, 0, 0.1644, 0.0346, 0, 0.182, 0.008, 0, 0, 0, 0, 0, 0.227, 0, 0.454, 0.94, 0, 0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.41, 0, 0.0544, 0, 0, 0, 0, 0.2767, 0.6767, 0, 0, 0, 0, 0.1259, 0, 0, 0, 0, 0, 0.1521, 0, 0, 0, 0, 0.1093, 0, 0, 0.0533, 0, 0, 0, 0, 2.19, 0, 0, 0.8733, 0, 0, 0, 0, 0, 0.3488, 0, 0, 0, 0, 5.3233, 0, 0.378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5125, 0, 0.0211, 0, 0, 0.6618, 0,041
0, 0, 0, 0, 0, 0, 0, 0.115, 0, 0, 0.1094, 0, 0, 0, 0.2786, 0, 0, 0, 0.0054, 0, 0, 0, 0, 0, 1.709, 0, 0, 10.3, 0, 0.1053, 0.0982, 0.2167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4929, 0, 0, 0.4875, 0, 0, 0, 0, 1.9633, 0, 0, 0, 0, 0, 0.1041, 0, 0, 0, 0, 0, 0.0463, 0, 0, 0, 0, 0.0544, 0, 0, 0.0987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0994, 0, 0, 0, 0,041
0, 0, 0.1108, 0, 0, 0, 0, 0, 0, 0, 0.0688, 0, 0, 0, 0.1456, 0, 0, 0, 0.0064, 0, 0, 0, 0, 0, 1.469, 0, 0, 11.24, 0, 0, 0, 0.0473, 0, 0, 0, 0, 0, 0.0674, 0, 0, 0, 0, 0, 0.0628, 0, 0, 0, 0, 0, 0, 0.6169, 0, 0, 0, 0, 0.4967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0485, 0, 0, 0.0987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0, 0.882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.49, 0, 0.0819, 0, 0,041
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1656, 0, 0, 0, 0.0866, 0.0696, 0, 0, 0.0042, 0, 0, 0, 0, 0, 0, 0.0906, 0, 0.94, 2.01, 0, 0, 0.0407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.256, 0, 0.0544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1071, 0, 0, 0, 0, 0, 0, 0, 0.2033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5733, 0, 0, 0, 2.21, 0.252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.93, 0, 0, 0.0422, 0, 0, 0, 0,041
